,target,sex,race,age_cat,priors_count,c_charge_degree
2754,0,0.0,1.0,25 to 45,More than 3,F
2755,1,0.0,0.0,Greater than 45,More than 3,F
2756,1,0.0,0.0,Less than 25,1 to 3,F
2757,0,0.0,0.0,25 to 45,More than 3,F
2758,0,0.0,0.0,25 to 45,1 to 3,F
2759,0,0.0,0.0,Greater than 45,1 to 3,M
2760,0,1.0,1.0,25 to 45,0,M
2761,0,0.0,0.0,25 to 45,1 to 3,M
2762,1,0.0,0.0,Less than 25,1 to 3,M
2763,1,0.0,0.0,25 to 45,0,M
2764,0,1.0,0.0,Less than 25,1 to 3,M
2765,0,0.0,0.0,25 to 45,0,F
2766,1,0.0,0.0,Less than 25,0,M
2767,0,0.0,0.0,Less than 25,0,F
2768,1,0.0,0.0,25 to 45,More than 3,F
2769,1,0.0,0.0,25 to 45,More than 3,F
2770,1,0.0,0.0,25 to 45,1 to 3,M
2771,0,0.0,0.0,Less than 25,1 to 3,F
2772,1,0.0,0.0,Less than 25,1 to 3,F
2773,1,0.0,1.0,25 to 45,1 to 3,F
2774,1,0.0,0.0,25 to 45,More than 3,F
2775,0,1.0,0.0,Greater than 45,0,F
2776,0,1.0,1.0,Greater than 45,0,M
2777,1,0.0,1.0,25 to 45,More than 3,F
2778,1,0.0,1.0,Greater than 45,More than 3,F
2779,0,0.0,0.0,25 to 45,0,M
2780,1,0.0,0.0,Greater than 45,More than 3,F
2781,0,0.0,0.0,Less than 25,1 to 3,F
2782,0,0.0,1.0,Greater than 45,1 to 3,F
2783,0,1.0,1.0,25 to 45,0,F
2784,1,0.0,0.0,Less than 25,0,M
2785,0,1.0,1.0,Greater than 45,1 to 3,F
2786,0,0.0,1.0,25 to 45,0,M
2787,1,0.0,0.0,Greater than 45,More than 3,F
2788,0,0.0,1.0,25 to 45,1 to 3,M
2789,1,0.0,0.0,Less than 25,1 to 3,M
2790,1,1.0,0.0,25 to 45,1 to 3,F
2791,0,0.0,1.0,25 to 45,0,M
2792,1,0.0,0.0,Less than 25,1 to 3,F
2793,1,0.0,0.0,Less than 25,0,M
2794,1,1.0,1.0,Less than 25,1 to 3,M
2795,0,0.0,0.0,Greater than 45,1 to 3,F
2796,0,1.0,1.0,Less than 25,0,M
2797,0,0.0,1.0,25 to 45,1 to 3,F
2798,0,0.0,0.0,Greater than 45,1 to 3,F
2799,1,0.0,1.0,25 to 45,0,M
2800,0,1.0,1.0,25 to 45,0,F
2801,0,0.0,0.0,25 to 45,0,F
2802,1,0.0,1.0,25 to 45,0,M
2803,1,0.0,0.0,25 to 45,More than 3,F
2804,1,0.0,1.0,25 to 45,0,F
2805,1,0.0,1.0,Less than 25,0,M
2806,1,0.0,0.0,25 to 45,More than 3,F
2807,0,0.0,1.0,Less than 25,1 to 3,F
2808,1,1.0,0.0,Greater than 45,1 to 3,M
2809,1,0.0,0.0,Less than 25,0,M
2810,0,0.0,1.0,25 to 45,0,F
2811,0,1.0,0.0,Less than 25,0,F
2812,0,0.0,1.0,25 to 45,1 to 3,F
2813,1,1.0,0.0,25 to 45,0,M
2814,1,0.0,0.0,Less than 25,1 to 3,F
2815,1,0.0,1.0,25 to 45,More than 3,F
2816,0,0.0,1.0,Greater than 45,More than 3,F
2817,0,1.0,0.0,25 to 45,0,M
2818,1,0.0,0.0,Less than 25,1 to 3,F
2819,0,0.0,0.0,25 to 45,1 to 3,F
2820,0,0.0,0.0,Less than 25,0,F
2821,0,0.0,0.0,25 to 45,1 to 3,M
2822,0,0.0,1.0,Greater than 45,More than 3,F
2823,0,0.0,0.0,Less than 25,1 to 3,F
2824,0,0.0,0.0,Greater than 45,1 to 3,F
2825,1,0.0,1.0,25 to 45,0,F
2826,1,0.0,1.0,25 to 45,More than 3,F
2827,1,0.0,0.0,25 to 45,More than 3,F
2828,1,0.0,0.0,Less than 25,More than 3,F
2829,1,0.0,1.0,25 to 45,More than 3,F
2830,1,0.0,0.0,25 to 45,More than 3,F
2831,0,0.0,0.0,25 to 45,More than 3,F
2832,0,0.0,0.0,25 to 45,1 to 3,F
2833,0,0.0,0.0,25 to 45,0,F
2834,0,0.0,1.0,Greater than 45,1 to 3,M
2835,0,0.0,0.0,25 to 45,0,M
2836,0,0.0,0.0,Less than 25,0,F
2837,0,0.0,1.0,25 to 45,1 to 3,M
2838,1,0.0,0.0,25 to 45,More than 3,F
2839,0,1.0,0.0,Less than 25,1 to 3,F
2840,1,1.0,0.0,Less than 25,1 to 3,F
2841,1,0.0,0.0,Greater than 45,More than 3,M
2842,1,0.0,1.0,25 to 45,0,F
2843,0,0.0,1.0,25 to 45,1 to 3,F
2844,1,0.0,1.0,25 to 45,More than 3,F
2845,0,0.0,1.0,25 to 45,0,F
2846,1,0.0,0.0,Less than 25,1 to 3,M
2847,0,1.0,1.0,25 to 45,0,F
2848,1,0.0,0.0,25 to 45,1 to 3,M
2849,1,0.0,0.0,Less than 25,1 to 3,F
2850,0,0.0,1.0,Greater than 45,1 to 3,F
2851,0,0.0,0.0,Greater than 45,More than 3,F
2852,1,0.0,0.0,25 to 45,More than 3,F
2853,1,0.0,0.0,25 to 45,1 to 3,F
2854,1,1.0,1.0,25 to 45,1 to 3,F
2855,1,0.0,0.0,25 to 45,More than 3,M
2856,0,0.0,1.0,Greater than 45,0,M
2857,0,0.0,0.0,Less than 25,1 to 3,M
2858,0,1.0,1.0,25 to 45,0,M
2859,1,0.0,0.0,Greater than 45,More than 3,F
2860,0,1.0,0.0,25 to 45,0,F
2861,0,0.0,1.0,Greater than 45,1 to 3,F
2862,0,1.0,1.0,25 to 45,0,M
2863,0,0.0,1.0,25 to 45,More than 3,F
2864,0,1.0,1.0,25 to 45,0,F
2865,1,0.0,1.0,25 to 45,1 to 3,F
2866,0,0.0,1.0,25 to 45,0,M
2867,1,0.0,0.0,25 to 45,0,F
2868,0,1.0,1.0,Greater than 45,More than 3,F
2869,0,0.0,1.0,Greater than 45,0,F
2870,0,0.0,0.0,25 to 45,More than 3,M
2871,0,0.0,0.0,25 to 45,0,M
2872,1,0.0,0.0,25 to 45,More than 3,F
2873,1,0.0,0.0,Less than 25,1 to 3,F
2874,0,0.0,1.0,Greater than 45,1 to 3,F
2875,1,0.0,0.0,25 to 45,More than 3,M
2876,1,0.0,1.0,25 to 45,More than 3,M
2877,1,0.0,1.0,Less than 25,1 to 3,M
2878,0,0.0,1.0,25 to 45,More than 3,F
2879,0,0.0,0.0,25 to 45,1 to 3,F
2880,1,0.0,0.0,Greater than 45,More than 3,F
2881,1,0.0,0.0,25 to 45,1 to 3,M
2882,1,0.0,1.0,Less than 25,More than 3,F
2883,1,0.0,1.0,25 to 45,1 to 3,F
2884,0,1.0,0.0,25 to 45,0,M
2885,0,0.0,1.0,25 to 45,1 to 3,F
2886,1,0.0,0.0,25 to 45,More than 3,M
2887,1,0.0,0.0,Less than 25,1 to 3,F
2888,0,1.0,0.0,25 to 45,0,M
2889,0,1.0,0.0,Greater than 45,1 to 3,F
2890,1,1.0,1.0,25 to 45,0,M
2891,0,0.0,1.0,25 to 45,More than 3,F
2892,0,0.0,1.0,25 to 45,0,F
2893,0,0.0,1.0,25 to 45,0,M
2894,0,0.0,0.0,25 to 45,0,M
2895,0,0.0,1.0,Greater than 45,1 to 3,F
2896,1,1.0,0.0,25 to 45,More than 3,M
2897,1,1.0,0.0,25 to 45,More than 3,F
2898,1,0.0,1.0,Greater than 45,More than 3,F
2899,1,0.0,0.0,25 to 45,1 to 3,F
2900,1,0.0,0.0,25 to 45,More than 3,F
2901,1,0.0,1.0,25 to 45,1 to 3,M
2902,0,0.0,0.0,25 to 45,0,F
2903,0,1.0,0.0,25 to 45,0,F
2904,0,0.0,0.0,25 to 45,More than 3,F
2905,1,0.0,1.0,25 to 45,1 to 3,F
2906,1,0.0,0.0,25 to 45,More than 3,F
2907,1,1.0,1.0,Less than 25,1 to 3,F
2908,1,0.0,0.0,Less than 25,0,F
2909,1,0.0,0.0,25 to 45,1 to 3,M
2910,0,1.0,0.0,25 to 45,More than 3,F
2911,1,0.0,0.0,Less than 25,1 to 3,F
2912,0,1.0,1.0,Greater than 45,0,F
2913,1,0.0,0.0,Greater than 45,1 to 3,M
2914,0,0.0,1.0,25 to 45,0,F
2915,0,0.0,0.0,25 to 45,1 to 3,F
2916,0,0.0,1.0,Less than 25,0,F
2917,1,1.0,1.0,25 to 45,0,F
2918,1,0.0,0.0,25 to 45,1 to 3,F
2919,0,1.0,1.0,Greater than 45,1 to 3,F
2920,1,0.0,0.0,Greater than 45,More than 3,F
2921,1,0.0,0.0,Less than 25,More than 3,F
2922,0,0.0,0.0,25 to 45,More than 3,F
2923,0,0.0,1.0,Less than 25,0,F
2924,0,0.0,0.0,25 to 45,1 to 3,M
2925,0,0.0,1.0,Less than 25,1 to 3,F
2926,1,0.0,0.0,Less than 25,1 to 3,F
2927,1,0.0,0.0,25 to 45,More than 3,F
2928,0,0.0,0.0,Less than 25,1 to 3,F
2929,1,1.0,1.0,25 to 45,1 to 3,M
2930,1,0.0,0.0,25 to 45,More than 3,F
2931,1,1.0,1.0,Greater than 45,More than 3,F
2932,0,1.0,0.0,Greater than 45,1 to 3,F
2933,1,0.0,1.0,25 to 45,More than 3,M
2934,0,1.0,1.0,25 to 45,0,M
2935,1,0.0,0.0,25 to 45,0,F
2936,0,0.0,1.0,Greater than 45,0,M
2937,1,0.0,0.0,25 to 45,1 to 3,F
2938,1,0.0,1.0,25 to 45,1 to 3,M
2939,0,0.0,0.0,25 to 45,0,F
2940,0,0.0,0.0,25 to 45,More than 3,F
2941,0,0.0,0.0,25 to 45,More than 3,F
2942,0,0.0,0.0,25 to 45,More than 3,M
2943,0,0.0,1.0,Less than 25,0,F
2944,1,1.0,1.0,25 to 45,More than 3,F
2945,0,1.0,1.0,25 to 45,0,M
2946,1,0.0,0.0,25 to 45,More than 3,F
2947,0,1.0,1.0,Less than 25,1 to 3,M
2948,0,0.0,1.0,25 to 45,0,M
2949,0,0.0,0.0,Less than 25,0,F
2950,1,1.0,1.0,25 to 45,1 to 3,F
2951,1,0.0,0.0,25 to 45,More than 3,F
2952,0,0.0,0.0,25 to 45,0,M
2953,1,0.0,1.0,Less than 25,More than 3,F
2954,1,0.0,0.0,25 to 45,1 to 3,F
2955,1,1.0,0.0,25 to 45,0,F
2956,0,0.0,1.0,25 to 45,More than 3,M
2957,0,0.0,0.0,25 to 45,1 to 3,F
2958,0,0.0,0.0,25 to 45,0,F
2959,1,0.0,1.0,Greater than 45,0,M
2960,1,0.0,0.0,Less than 25,1 to 3,M
2961,0,0.0,0.0,25 to 45,0,F
2962,1,0.0,1.0,25 to 45,1 to 3,F
2963,1,0.0,1.0,25 to 45,0,F
2964,0,0.0,0.0,25 to 45,More than 3,F
2965,0,1.0,0.0,25 to 45,0,M
2966,0,0.0,1.0,25 to 45,1 to 3,F
2967,0,0.0,1.0,25 to 45,More than 3,F
2968,0,1.0,0.0,25 to 45,0,M
2969,0,0.0,1.0,25 to 45,0,F
2970,1,0.0,0.0,Less than 25,1 to 3,F
2971,0,0.0,0.0,Greater than 45,More than 3,F
2972,0,0.0,1.0,25 to 45,0,F
2973,1,0.0,0.0,25 to 45,0,M
2974,1,0.0,0.0,Greater than 45,More than 3,F
2975,0,0.0,1.0,25 to 45,1 to 3,M
2976,0,1.0,0.0,Less than 25,1 to 3,F
2977,1,1.0,0.0,Greater than 45,More than 3,F
2978,0,0.0,0.0,25 to 45,1 to 3,F
2979,0,0.0,1.0,Greater than 45,0,F
2980,0,0.0,0.0,Less than 25,0,F
2981,1,0.0,0.0,Less than 25,More than 3,F
2982,0,0.0,1.0,25 to 45,0,F
2983,0,0.0,1.0,Less than 25,0,F
2984,0,1.0,1.0,25 to 45,0,M
2985,1,0.0,1.0,25 to 45,More than 3,M
2986,1,0.0,0.0,Less than 25,1 to 3,F
2987,0,0.0,0.0,Greater than 45,More than 3,F
2988,0,0.0,0.0,Greater than 45,1 to 3,F
2989,0,0.0,0.0,25 to 45,More than 3,M
2990,1,0.0,1.0,25 to 45,More than 3,F
2991,0,1.0,0.0,Greater than 45,More than 3,F
2992,1,0.0,0.0,25 to 45,More than 3,F
2993,1,1.0,0.0,25 to 45,More than 3,F
2994,1,0.0,0.0,25 to 45,More than 3,F
2995,0,0.0,0.0,25 to 45,1 to 3,F
2996,0,1.0,0.0,25 to 45,1 to 3,F
2997,0,1.0,0.0,Less than 25,0,M
2998,0,0.0,0.0,25 to 45,More than 3,F
2999,0,0.0,0.0,25 to 45,0,F
3000,0,0.0,0.0,25 to 45,1 to 3,F
3001,0,0.0,0.0,25 to 45,More than 3,M
3002,0,0.0,0.0,25 to 45,0,M
3003,0,0.0,1.0,Greater than 45,1 to 3,M
3004,1,0.0,0.0,25 to 45,More than 3,F
3005,1,0.0,0.0,25 to 45,More than 3,F
3006,0,0.0,0.0,25 to 45,1 to 3,M
3007,0,0.0,0.0,Less than 25,1 to 3,F
3008,0,0.0,0.0,25 to 45,1 to 3,F
3009,1,1.0,0.0,25 to 45,0,F
3010,0,0.0,1.0,25 to 45,1 to 3,F
3011,1,0.0,0.0,Less than 25,1 to 3,F
3012,0,1.0,0.0,25 to 45,More than 3,F
3013,0,0.0,0.0,Less than 25,0,F
3014,1,1.0,1.0,25 to 45,0,M
3015,1,1.0,1.0,25 to 45,More than 3,M
3016,1,0.0,0.0,25 to 45,More than 3,F
3017,0,0.0,0.0,25 to 45,0,F
3018,0,0.0,1.0,Greater than 45,0,M
3019,0,0.0,1.0,25 to 45,More than 3,M
3020,0,1.0,0.0,25 to 45,1 to 3,F
3021,0,0.0,1.0,25 to 45,1 to 3,F
3022,1,1.0,0.0,Less than 25,0,F
3023,1,0.0,1.0,Greater than 45,More than 3,F
3024,0,0.0,0.0,25 to 45,0,F
3025,1,0.0,1.0,Less than 25,More than 3,F
3026,1,1.0,1.0,25 to 45,1 to 3,F
3027,1,0.0,1.0,25 to 45,1 to 3,M
3028,0,0.0,1.0,25 to 45,1 to 3,M
3029,0,0.0,0.0,Less than 25,0,M
3030,1,0.0,0.0,Less than 25,1 to 3,F
3031,0,0.0,1.0,Greater than 45,0,M
3032,0,1.0,0.0,Less than 25,0,F
3033,0,1.0,0.0,25 to 45,0,M
3034,0,0.0,1.0,Greater than 45,0,F
3035,0,0.0,1.0,25 to 45,0,F
3036,0,0.0,0.0,25 to 45,1 to 3,F
3037,0,0.0,0.0,Less than 25,0,F
3038,1,0.0,0.0,Less than 25,More than 3,F
3039,0,0.0,1.0,Greater than 45,1 to 3,M
3040,0,0.0,0.0,25 to 45,More than 3,F
3041,0,0.0,0.0,Less than 25,0,F
3042,0,0.0,0.0,Less than 25,0,M
3043,0,0.0,1.0,25 to 45,1 to 3,F
3044,0,0.0,1.0,Greater than 45,1 to 3,M
3045,0,1.0,0.0,25 to 45,1 to 3,F
3046,0,1.0,1.0,Less than 25,0,M
3047,0,0.0,0.0,25 to 45,More than 3,F
3048,0,1.0,1.0,Less than 25,More than 3,M
3049,1,1.0,0.0,25 to 45,1 to 3,F
3050,1,0.0,0.0,25 to 45,More than 3,F
3051,0,1.0,1.0,Greater than 45,0,M
3052,0,0.0,0.0,25 to 45,More than 3,M
3053,1,1.0,0.0,25 to 45,0,F
3054,0,0.0,1.0,Greater than 45,0,F
3055,0,0.0,1.0,Less than 25,0,F
3056,1,0.0,0.0,25 to 45,1 to 3,F
3057,0,1.0,0.0,25 to 45,1 to 3,F
3058,0,0.0,0.0,25 to 45,More than 3,F
3059,1,0.0,1.0,25 to 45,0,M
3060,0,0.0,1.0,Greater than 45,More than 3,F
3061,1,0.0,0.0,25 to 45,0,F
3062,1,0.0,0.0,Less than 25,1 to 3,F
3063,0,1.0,1.0,Less than 25,0,F
3064,1,0.0,1.0,Greater than 45,More than 3,F
3065,0,0.0,1.0,25 to 45,1 to 3,F
3066,1,0.0,0.0,Less than 25,1 to 3,F
3067,0,0.0,1.0,Less than 25,0,F
3068,0,0.0,0.0,25 to 45,More than 3,F
3069,0,0.0,1.0,25 to 45,0,M
3070,0,0.0,0.0,Greater than 45,1 to 3,M
3071,1,0.0,1.0,25 to 45,1 to 3,F
3072,1,0.0,0.0,Less than 25,More than 3,F
3073,1,1.0,0.0,25 to 45,1 to 3,F
3074,1,1.0,1.0,25 to 45,0,F
3075,0,0.0,0.0,Greater than 45,More than 3,F
3076,0,0.0,1.0,25 to 45,1 to 3,F
3077,1,0.0,1.0,Less than 25,0,M
3078,1,0.0,1.0,25 to 45,1 to 3,M
3079,0,0.0,1.0,25 to 45,1 to 3,F
3080,0,0.0,1.0,Greater than 45,1 to 3,M
3081,0,0.0,1.0,Less than 25,1 to 3,F
3082,1,0.0,1.0,25 to 45,More than 3,M
3083,0,0.0,1.0,Greater than 45,1 to 3,F
3084,1,1.0,0.0,Less than 25,0,F
3085,0,1.0,0.0,Less than 25,0,M
3086,1,0.0,0.0,Less than 25,1 to 3,M
3087,0,0.0,0.0,25 to 45,More than 3,F
3088,0,0.0,0.0,25 to 45,0,F
3089,1,0.0,0.0,25 to 45,0,F
3090,0,0.0,0.0,25 to 45,More than 3,M
3091,0,1.0,0.0,25 to 45,More than 3,F
3092,1,0.0,0.0,25 to 45,More than 3,F
3093,0,1.0,0.0,25 to 45,0,M
3094,0,0.0,0.0,Less than 25,1 to 3,F
3095,1,0.0,1.0,25 to 45,1 to 3,F
3096,1,0.0,0.0,25 to 45,More than 3,F
3097,0,1.0,1.0,Less than 25,0,F
3098,0,1.0,0.0,25 to 45,1 to 3,F
3099,1,0.0,0.0,25 to 45,1 to 3,M
3100,0,1.0,1.0,25 to 45,1 to 3,F
3101,1,0.0,1.0,25 to 45,1 to 3,F
3102,1,0.0,1.0,25 to 45,More than 3,F
3103,0,0.0,0.0,25 to 45,1 to 3,M
3104,0,0.0,0.0,Greater than 45,More than 3,F
3105,0,1.0,0.0,Less than 25,1 to 3,F
3106,1,0.0,0.0,25 to 45,1 to 3,F
3107,0,0.0,0.0,25 to 45,More than 3,M
3108,0,1.0,1.0,25 to 45,More than 3,F
3109,0,0.0,1.0,Less than 25,0,M
3110,0,1.0,0.0,25 to 45,1 to 3,F
3111,0,0.0,0.0,25 to 45,0,F
3112,1,0.0,1.0,Greater than 45,1 to 3,M
3113,0,0.0,0.0,Less than 25,1 to 3,F
3114,1,0.0,1.0,25 to 45,1 to 3,F
3115,0,1.0,0.0,Less than 25,More than 3,M
3116,0,0.0,0.0,25 to 45,1 to 3,M
3117,1,0.0,0.0,25 to 45,More than 3,F
3118,1,0.0,0.0,Less than 25,0,F
3119,1,1.0,0.0,25 to 45,More than 3,F
3120,0,0.0,0.0,25 to 45,0,F
3121,0,0.0,0.0,Less than 25,1 to 3,F
3122,0,0.0,0.0,Less than 25,0,M
3123,0,0.0,1.0,25 to 45,1 to 3,F
3124,0,0.0,1.0,25 to 45,More than 3,F
3125,0,1.0,1.0,Less than 25,1 to 3,M
3126,1,0.0,0.0,25 to 45,More than 3,M
3127,1,0.0,0.0,Greater than 45,1 to 3,M
3128,1,1.0,0.0,25 to 45,1 to 3,F
3129,0,0.0,0.0,25 to 45,1 to 3,F
3130,0,1.0,0.0,25 to 45,More than 3,F
3131,0,0.0,1.0,Greater than 45,1 to 3,M
3132,1,1.0,1.0,25 to 45,0,F
3133,0,0.0,1.0,25 to 45,1 to 3,F
3134,0,0.0,0.0,25 to 45,1 to 3,M
3135,1,0.0,1.0,25 to 45,0,F
3136,1,0.0,0.0,25 to 45,More than 3,M
3137,0,1.0,1.0,Greater than 45,1 to 3,F
3138,1,0.0,0.0,25 to 45,1 to 3,M
3139,0,0.0,1.0,Greater than 45,More than 3,M
3140,1,0.0,0.0,25 to 45,More than 3,F
3141,0,0.0,1.0,25 to 45,0,M
3142,1,0.0,0.0,25 to 45,More than 3,F
3143,0,0.0,0.0,Less than 25,1 to 3,F
3144,1,0.0,0.0,Greater than 45,More than 3,F
3145,1,0.0,0.0,25 to 45,0,M
3146,0,1.0,0.0,Greater than 45,More than 3,F
3147,0,1.0,0.0,25 to 45,1 to 3,M
3148,0,0.0,0.0,Less than 25,0,F
3149,1,0.0,0.0,Less than 25,1 to 3,F
3150,1,0.0,0.0,25 to 45,1 to 3,M
3151,1,1.0,0.0,Less than 25,1 to 3,F
3152,0,0.0,0.0,Less than 25,0,M
3153,0,0.0,0.0,25 to 45,More than 3,F
3154,0,1.0,1.0,25 to 45,1 to 3,F
3155,0,0.0,1.0,25 to 45,0,M
3156,0,1.0,0.0,25 to 45,More than 3,F
3157,1,0.0,0.0,25 to 45,More than 3,M
3158,0,0.0,0.0,Greater than 45,0,F
3159,0,0.0,0.0,25 to 45,More than 3,M
3160,1,1.0,1.0,Greater than 45,0,F
3161,1,0.0,1.0,Greater than 45,More than 3,F
3162,0,1.0,0.0,Less than 25,0,F
3163,1,0.0,1.0,25 to 45,1 to 3,F
3164,0,1.0,0.0,25 to 45,More than 3,F
3165,0,1.0,1.0,25 to 45,0,M
3166,1,0.0,0.0,Less than 25,1 to 3,F
3167,1,0.0,1.0,Less than 25,1 to 3,F
3168,0,0.0,1.0,Greater than 45,0,M
3169,0,1.0,0.0,25 to 45,1 to 3,M
3170,0,0.0,0.0,25 to 45,0,F
3171,1,0.0,0.0,25 to 45,1 to 3,M
3172,0,1.0,0.0,Greater than 45,0,F
3173,0,0.0,1.0,25 to 45,More than 3,F
3174,0,1.0,1.0,Greater than 45,0,M
3175,0,0.0,0.0,25 to 45,1 to 3,F
3176,1,0.0,0.0,25 to 45,1 to 3,F
3177,0,0.0,0.0,Less than 25,1 to 3,F
3178,0,0.0,1.0,Greater than 45,More than 3,F
3179,0,1.0,0.0,25 to 45,1 to 3,F
3180,0,0.0,1.0,Greater than 45,0,M
3181,0,0.0,0.0,25 to 45,0,M
3182,1,0.0,1.0,25 to 45,1 to 3,M
3183,1,0.0,0.0,25 to 45,1 to 3,F
3184,1,0.0,0.0,Less than 25,0,F
3185,1,0.0,0.0,25 to 45,More than 3,F
3186,1,0.0,1.0,Less than 25,0,F
3187,0,1.0,0.0,25 to 45,0,M
3188,0,0.0,1.0,Greater than 45,More than 3,F
3189,0,1.0,0.0,Less than 25,0,M
3190,1,0.0,0.0,Greater than 45,More than 3,F
3191,1,0.0,0.0,25 to 45,0,F
3192,0,1.0,1.0,25 to 45,1 to 3,F
3193,0,0.0,0.0,25 to 45,1 to 3,F
3194,0,1.0,0.0,25 to 45,1 to 3,F
3195,0,0.0,0.0,25 to 45,1 to 3,F
3196,0,0.0,0.0,Greater than 45,More than 3,F
3197,0,1.0,1.0,25 to 45,1 to 3,M
3198,0,1.0,0.0,25 to 45,1 to 3,F
3199,1,0.0,0.0,Less than 25,1 to 3,F
3200,0,0.0,1.0,25 to 45,1 to 3,F
3201,1,0.0,1.0,25 to 45,More than 3,F
3202,0,0.0,1.0,25 to 45,1 to 3,F
3203,0,0.0,1.0,25 to 45,1 to 3,F
3204,1,0.0,0.0,Less than 25,1 to 3,F
3205,1,0.0,0.0,25 to 45,More than 3,M
3206,0,0.0,0.0,25 to 45,More than 3,F
3207,0,0.0,1.0,Greater than 45,0,M
3208,1,0.0,1.0,Greater than 45,1 to 3,F
3209,1,1.0,1.0,25 to 45,1 to 3,F
3210,1,0.0,0.0,25 to 45,More than 3,F
3211,0,1.0,1.0,25 to 45,0,F
3212,0,0.0,0.0,25 to 45,1 to 3,M
3213,1,0.0,0.0,Less than 25,1 to 3,F
3214,0,0.0,1.0,Greater than 45,0,M
3215,1,0.0,1.0,Greater than 45,1 to 3,F
3216,0,0.0,0.0,25 to 45,1 to 3,F
3217,1,0.0,0.0,Less than 25,1 to 3,F
3218,0,0.0,1.0,Greater than 45,1 to 3,F
3219,0,0.0,0.0,Greater than 45,0,M
3220,0,0.0,0.0,25 to 45,More than 3,M
3221,1,0.0,0.0,Less than 25,1 to 3,M
3222,0,1.0,1.0,25 to 45,0,M
3223,0,0.0,0.0,Less than 25,0,M
3224,1,0.0,0.0,Less than 25,1 to 3,F
3225,0,0.0,0.0,Greater than 45,0,F
3226,1,0.0,0.0,25 to 45,More than 3,F
3227,1,0.0,1.0,Greater than 45,1 to 3,F
3228,0,0.0,1.0,25 to 45,1 to 3,F
3229,1,1.0,1.0,Less than 25,1 to 3,M
3230,1,0.0,0.0,25 to 45,More than 3,F
3231,1,0.0,0.0,25 to 45,1 to 3,F
3232,1,0.0,0.0,25 to 45,More than 3,F
3233,0,1.0,1.0,Greater than 45,0,M
3234,0,0.0,0.0,25 to 45,0,M
3235,1,0.0,0.0,Less than 25,1 to 3,F
3236,1,0.0,0.0,25 to 45,More than 3,F
3237,0,0.0,0.0,Less than 25,More than 3,M
3238,0,0.0,0.0,Less than 25,0,F
3239,1,0.0,0.0,Greater than 45,More than 3,F
3240,1,0.0,0.0,25 to 45,More than 3,M
3241,1,0.0,0.0,25 to 45,More than 3,F
3242,0,0.0,0.0,25 to 45,More than 3,F
3243,0,0.0,1.0,25 to 45,0,F
3244,0,0.0,0.0,25 to 45,1 to 3,F
3245,1,0.0,0.0,Less than 25,More than 3,F
3246,0,0.0,1.0,25 to 45,1 to 3,M
3247,0,0.0,0.0,Greater than 45,More than 3,F
3248,1,0.0,0.0,25 to 45,More than 3,F
3249,0,0.0,1.0,Greater than 45,1 to 3,M
3250,1,0.0,0.0,25 to 45,More than 3,F
3251,0,0.0,0.0,25 to 45,1 to 3,F
3252,1,0.0,0.0,25 to 45,More than 3,M
3253,1,0.0,0.0,25 to 45,1 to 3,M
3254,1,1.0,1.0,25 to 45,More than 3,F
3255,0,0.0,1.0,25 to 45,0,M
3256,1,0.0,0.0,25 to 45,More than 3,M
3257,0,1.0,1.0,Greater than 45,1 to 3,M
3258,0,0.0,1.0,25 to 45,0,M
3259,0,0.0,1.0,Greater than 45,0,F
3260,1,1.0,1.0,Greater than 45,0,M
3261,0,0.0,1.0,25 to 45,0,M
3262,1,0.0,0.0,25 to 45,More than 3,F
3263,1,0.0,1.0,Less than 25,0,M
3264,1,0.0,0.0,Less than 25,1 to 3,M
3265,1,1.0,0.0,Less than 25,0,M
3266,0,0.0,0.0,Greater than 45,More than 3,M
3267,1,0.0,0.0,25 to 45,More than 3,F
3268,1,0.0,1.0,25 to 45,1 to 3,F
3269,0,0.0,1.0,Greater than 45,0,F
3270,1,0.0,0.0,25 to 45,More than 3,F
3271,0,0.0,1.0,Greater than 45,0,M
3272,0,0.0,1.0,25 to 45,1 to 3,F
3273,1,0.0,1.0,25 to 45,1 to 3,M
3274,0,0.0,0.0,Less than 25,0,F
3275,1,0.0,1.0,Less than 25,0,F
3276,1,0.0,1.0,Greater than 45,More than 3,F
3277,0,1.0,1.0,Greater than 45,0,M
3278,0,0.0,0.0,Less than 25,0,M
3279,1,0.0,1.0,Greater than 45,1 to 3,F
3280,1,0.0,0.0,25 to 45,More than 3,M
3281,0,0.0,0.0,25 to 45,0,F
3282,0,0.0,0.0,25 to 45,1 to 3,F
3283,1,0.0,0.0,Less than 25,0,F
3284,1,0.0,0.0,25 to 45,1 to 3,M
3285,0,0.0,1.0,Greater than 45,1 to 3,F
3286,0,0.0,0.0,Less than 25,1 to 3,M
3287,1,0.0,1.0,25 to 45,More than 3,F
3288,0,0.0,1.0,25 to 45,1 to 3,F
3289,1,0.0,0.0,Less than 25,More than 3,F
3290,1,0.0,0.0,Less than 25,1 to 3,F
3291,0,0.0,1.0,Greater than 45,1 to 3,F
3292,0,0.0,0.0,25 to 45,More than 3,M
3293,1,0.0,0.0,Less than 25,More than 3,F
3294,0,0.0,0.0,25 to 45,More than 3,F
3295,0,0.0,0.0,25 to 45,More than 3,M
3296,0,0.0,1.0,25 to 45,0,F
3297,0,0.0,1.0,Greater than 45,1 to 3,F
3298,0,0.0,0.0,25 to 45,1 to 3,F
